id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
136482,10344,Galactic Civilizations,"Galactic Civilizations is a space based strategy game in which you are in control of humanity's destiny.  The year is 2178, the Terran Alliance has invented a new technology -- Hyperdrive. But the secret has leaked to the other civilizations starting a race for all the inhabitable worlds in the galaxy! As leader of United Earth, you must research new technologies, build an economy, create a powerful military force, all the while carefully balancing your political, diplomatic and trade skills.",2003-03-26 00:00:00.000,NULL,NULL,80.5000,2,70.0044,5
136610,5812,Delta Force: Black Hawk Down,NULL,2003-03-23 00:00:00.000,9,NULL,68.2500,4,71.2709,38
136614,10844,Silent Storm,"The game's story takes place during World War II in an alternate history. Thor's Hammer Organization (THO), is a shadowy organization with connections all over Europe and the goal of world domination. THO knows that this goal cannot be attained while there are powers capable of challenging them, and aims to use its connections and advanced technology to make sure the two sides of WWII devastate each other, while THO makes a grab for power when both are exhausted. The obvious influence of Norse mythology on the organization's name is further shown by the fact that all THO members use a mythological name as their call sign.  In exchange for the services of both Allied and Axis higher-ups, Thor's Hammer provides them with some of their inventions, including Panzerkleins. Panzerkleins are very difficult to destroy, as they are essentially immune to small arms fire.",2003-11-07 00:00:00.000,2,NULL,80.0000,1,79.5761,14
136625,4762,Chicken Shoot,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136944,188569,Alik: Gry i zabawy,NULL,2003-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137837,39543,Power Instinct Matrimelee,NULL,2003-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137907,5788,Corvette,NULL,2003-11-11 00:00:00.000,NULL,NULL,50.0000,1,NULL,NULL
137924,143348,FUMBBL Fantasy Football,NULL,2003-01-03 00:00:00.000,NULL,5,NULL,NULL,NULL,NULL
138240,93410,War Chess,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138306,24179,Warrior Kings: Battles,NULL,2003-09-30 00:00:00.000,NULL,NULL,67.0000,1,80.0000,1
138367,23699,Empire of Magic,NULL,2003-04-30 00:00:00.000,NULL,NULL,50.0000,2,NULL,NULL
138371,8420,Star Trek: Elite Force II,NULL,2003-06-20 00:00:00.000,5,NULL,76.3333,4,76.0357,13
138372,124685,Jacked,NULL,2003-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138389,78481,Disney-Pixar's Finding Nemo,NULL,2003-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138404,1700,Wario World,NULL,2003-06-20 00:00:00.000,7,NULL,74.6667,3,69.6909,27
138477,72523,Navy SEALs: Weapons of Mass Destruction,NULL,2003-07-18 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
138490,3806,Outlaw Volleyball,NULL,2003-07-09 00:00:00.000,NULL,NULL,70.0000,3,NULL,NULL
138547,10586,Nancy Drew: The Haunted Carousel,NULL,2003-08-22 00:00:00.000,NULL,NULL,NULL,NULL,66.0992,6
138587,7551,Day of Defeat,NULL,2003-05-01 00:00:00.000,13,NULL,70.5000,3,76.0480,37
138611,11403,Disciples II: Guardians of the Light,"A new threat is sweeping over the human lands while self-proclaimed leaders try to take control of the Empire. Meanwhile the Mountain Clans are trying to uncover an ancient ritual that will let them communicate with their god, Wotan.",2003-06-14 00:00:00.000,2,NULL,70.0000,2,NULL,NULL
138690,22239,Virtua Fighter 4: Evolution,NULL,2003-03-13 00:00:00.000,NULL,NULL,85.0000,3,88.2474,12
138720,146570,Aoi Sora no Neosphere,NULL,2003-03-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138732,18863,The King of Route 66,NULL,2003-03-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138799,73100,Sven XXX,NULL,2003-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138894,1341,Beyond Good & Evil,"Jade and Pey'j are care-taking the children of Hillys orphaned by the DomZ. When Jade runs out of money to run the shield that protects them, she finds a photography job, cataloguing all the species on Hillys for a science museum. She is recruited by the IRIS Network, which suspects that the Alpha Sections are behind planet-wide disappearances. Jade's first target of investigation is an Alpha Sections factory.",2003-11-11 00:00:00.000,152,NULL,90.6000,6,86.2498,270
138906,5995,Pure Pinball,NULL,2003-05-28 00:00:00.000,NULL,NULL,74.0000,1,NULL,NULL
138952,1529,Jak II,"Like Jak and Daxter: The Precursor Legacy, the game's begins with a speech by Samos Hagai. Jak, Daxter, Samos and Keira are in the process of activating the rift rider, the precursor device hidden behind the large door at the end of Precursor Legacy, and its accompanying rift gate. When the gate is activated a large figure steps out, accompanied by a swarm of creatures. Jak panics and activates the rift rider, propelling the group through the gate. As they are travelling through the rift, the rider is destroyed. The group fall out of the rift and are separated, though all find themselves in Haven City. Jak and Daxter land and are immediately identified by a patrol of the Krimzon Guard, led by Captain Erol. Jak is taken into custody, as Daxter promises to rescue him (see the events of Daxter). Two years later, Jak is in the Fortress, where he has been the subject of a super soldier program. His body has been infused with dark eco. Erol and the Baron Praxis are there. They declare the 'Dark Warrior Program' a failure. They leave, just as Daxter appears to rescue Jak. As Daxter fidgets with the restraints, Jak transforms into the Dark Warrior Program's ultimate goal, Dark Jak. He breaks the binds and then returns to normal, after speaking his first words, ""I'm going to kill Praxis!"" The pair then escape the fortress into Haven City.",2003-10-14 00:00:00.000,41,NULL,90.0000,2,80.6034,140
138996,53999,Empire Earth: Gold Edition,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139014,3883,Disney's Extreme Skate Adventure,NULL,2003-09-03 00:00:00.000,4,NULL,NULL,NULL,78.7002,12
139064,2987,Wolfenstein: Enemy Territory,"There is no real story in this game. However, there are some background information to the various missions and campaigns, and locations. The setting is World War II and both sides (Allies and Axis) are in the middle of the conflict. In game, they are fighting for various territories using different unit types.",2003-05-29 00:00:00.000,19,NULL,NULL,NULL,83.6230,45
139073,23708,Chariots of War,NULL,2003-03-01 00:00:00.000,NULL,NULL,60.0000,2,NULL,NULL
139093,5931,Mojo!,NULL,2003-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139175,3879,Dinotopia: The Sunstone Odyssey,"Dinotopia: The Sunstone Odyssey follows the story of Drake Gemini, his twin brother, Jacob, and their father, who have been stranded on Dinotopia for 10 years. At the beginning of the game, Drake and Jacob's father is attacked and killed by a rogue Tyrannosaurus while exploring the outer jungles of Dinotopia. After the killing, Drake and Jacob begin to go their separate ways, with Jacob joining a gang of dinosaur-hating humans called the Outsiders and Drake choosing to take on the role of a guardian of Dinotopia.",2003-07-23 00:00:00.000,NULL,NULL,NULL,NULL,34.0000,0
139249,9550,"Warhammer 40,000: Fire Warrior",NULL,2003-09-10 00:00:00.000,2,NULL,60.0000,2,69.8082,6
139309,5902,Links 2004,NULL,2003-11-11 00:00:00.000,2,NULL,70.0000,2,NULL,NULL
139311,5865,Hunter: The Reckoning - Redeemer,NULL,2003-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139345,5813,Dino Crisis 3,"It is the year 2548 and it has been over more than 300 years since Earth lost contact with the colony spaceship Ozymandias on its trip to a². Somehow, it mysteriously reappeared near one of the moons of Jupiter. A team called S.O.A.R. (Special Operations And Reconnaissance) onboard the investigative Probe ship Seyfert are sent to investigate. A smaller shuttle lifts off from the Seyfert to investigate. Suddenly, the supership launches its turbo cannons at the Probe ship, destroying it. It then aims and fires at the shuttle. The weapon causes a large explosion, killing most of the troops and crew members aboard. Fortunately, a few of the team members of S.O.A.R., Patrick Tyler, McCoy, Sonya Hart and commander Jacob Ranshaw, were able to survive the blast and managed to board the ship. What will await them inside is just the beginning, if they can survive, rescue the other survivors and escape the bowels of the mysterious ship.",2003-06-26 00:00:00.000,4,NULL,30.0000,1,NULL,NULL
139446,314,SWAT: Global Strike Team,"SWAT: GLOBAL STRIKE TEAM was formed in 2008 in response to an unprecedented escalation of threats of violence against civilians around the world by a well-organized and highly ruthless transnational criminal network bent on destabilizing democracy for its own benefit.  In a secret crisis summit of the UN Security Council in Moscow, the leaders of the free world unanimously agreed that the best way to engage this common foe was to form a global police force whose structure could parallel or mirror that of the criminal network itself.  SWAT: GLOBAL STRIKE TEAM is composed of the cream of police officers from the best tactical units in the world, including some who served in OPERATION URBAN JUSTICE in previous years, as well as ex-special forces personnel from various militaries. It is based on the concept that different nationalities with knowledge of local criminal environments can readily pool their intelligence and expertise to anticipate and prevent the enemy from achieving their goals. Those selected for SWAT: GLOBAL STRIKE TEAM do tours of duty around the world before returning to their previous vocations. Most choose to stay...  SWAT: GLOBAL STRIKE TEAM is the muscle, the business end of a worldwide policy to streamline the law enforcement agencies of civilized nations in a sustained effort to coordinate a response to the real threat posed by the criminal network. SWAT: GLOBAL STRIKE TEAM was therefore designed to work alongside more traditional law enforcement agencies and military/defense organizations throughout the world.  You are Mathias Kincaid, a former member of the US Army's elite Delta Force and now a commander within SWAT: GLOBAL STRIKE TEAM. Having volunteered for GST duty, your wish has finally been granted. As element leader, you will be teamed up with two first lieutenants, a sharpshooting sniper named Kana Lee, and Anthony ""TJ"" Jackson, an excellent field technician.  A major threat to world security has arisen: two rival gangs, the ""Omega Cartel"" (Executive High Rollers) and the ""Whispering Dragon Clan"" (Urban Street Warriors) - in reality organizations - are fighting a bitter turf war over the production and distribution of a deadly new designer drug, LD-50 - nicknamed SPIKE. The Omega Cartel owns the production and distribution arm, but the new boys on the street, the Dragons, want to tax the Omega Cartel or gain access to their territory.  This war has spilled out onto the streets of the world's major cities, terrorizing ordinary decent citizens. Airports have been closed down due to bomb threats, waves of car bomb attacks have swept the US, Europe, and the former Soviet Union, and street gunfights have spread beyond LA into the heartland of the US. In several major European cities, huge areas are considered virtual war zones and have effectively been abandoned by conventional police forces.  To meet this threat, a global police response is needed. And so SWAT: GLOBAL STRIKE TEAM is called in with orders to destroy both narco-terrorist organizations.",2003-10-28 00:00:00.000,1,NULL,64.5000,3,NULL,NULL
139506,596,American Conquest,NULL,2003-02-05 00:00:00.000,7,NULL,90.0000,2,73.8168,9
139519,24094,NFL Fever 2004,NULL,2003-08-26 00:00:00.000,NULL,NULL,80.0000,2,NULL,NULL
139534,72540,Links 2003: Championship Edition,NULL,2003-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139538,9360,American Conquest: Fight Back,NULL,2003-08-29 00:00:00.000,1,NULL,NULL,NULL,50.0000,2
139542,3492,F-Zero GX,"The story starts out with Black Shadow driving down a highway after losing a Grand Prix. Deathborn catches up to him and gives him one more chance to succeed but says it's the only other chance he'll get.  F-Zero GX's story mode continues with Falcon training for the Grand Prix, followed by racing his rival, Samurai Goroh, in a desert canyon and being forced to enter the bet race under the disguise of 'Famicom' (a reference to Nintendo's first home console). After winning said bet race, Falcon notices Black Shadow attacking the Lightning area on the news. Falcon makes his way to stop him, but is delayed by a group of thugs lead by Michael Chain. After dealing with Chain's gang, Falcon enters a facility to save Jody Summer. His escape is a close one as the core was set to overload and detonate, with said facility going into lock-down procedures. With Jody out of harm's way, he confronts Black Shadow. The evil overlord, with the help of Blood Falcon, binds Falcon and traps him inside his vehicle, strapping a bomb to the Blue Falcon that will detonate if the Blue Falcon goes too slowly. Falcon managed to survive, by driving the vehicle straight off an unfinished road and right under a crane, knocking the bomb off.  Falcon later attended the Grand Prix, where he emerged victorious. After receiving the champion's belt, he witnessed Black Shadow being punished by his master, Deathborn, for his incompetence. Deathborn challenges Falcon to a one-on-one race for ownership of both belts. Before said race occurs, Deathborn reveals his plan to take over the universe, revealing the energies of light and dark are condensed in each belt, and that when combined, provide ultimate power that will turn him into a god-like being, able to lay waste Falcon's galaxy in an instant. Falcon swears to take him down. Falcon stays true to his word, and Deathborn apparently dies. Both belts unite into one, and Falcon vows to keep winning so he can protect the belt from the forces of evil.  At his garage, Falcon is greeted by the creators. Falcon figures out the creators were behind everything, though they do not elaborate their motives. They challenge Falcon to a race, where, if they win, will rip out Falcon's soul and turn it into their creation, implying that he would replace Deathborn. Falcon defeats even them. Screaming, the creators disappear, though whether they actually die or decide to let Falcon go, honoring (but no less angered by) his victory is unclear. Falcon then removes his helmet and leaves the room, where the credits and an exclusive theme song begins to play. (The camera pans at a downward angle, so Falcon's face is not clearly visible. Only a portion of his head in the back is partially seen.)",2003-07-25 00:00:00.000,10,NULL,90.0000,3,78.0258,44
139583,64303,F/A-18 Operation Iraqi Freedom,NULL,2003-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139621,17591,Wildlife Park,NULL,2003-12-03 00:00:00.000,NULL,NULL,55.0000,1,50.0000,2
139661,5814,Dr. Seuss' The Cat in the Hat,NULL,2003-11-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139666,1589,Spyro: Attack of the Rhynocs,"One of the Professor's inventions has inadvertently torn a large hole in the fabric of space/time, creating a portal between the Rhynoc Lands and the Dragon Realms. Ripto, naturally, is taking full advantage of this, as he starts sending his armies of rhynocs through the portal to wreak havoc. Spyro must find somehow find a way to close the portal before Ripto succeeds in taking over the Dragon Realms.",2003-10-27 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
139667,43705,NFL GameDay 2004,NULL,2003-09-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139712,27481,Delta Ops: Army Special Forces,NULL,2003-07-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139732,4004,Metal Arms: Glitch in the System,NULL,2003-11-18 00:00:00.000,7,NULL,83.2500,5,70.1719,14
139735,49353,Ultimate Beach Soccer,NULL,2003-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139764,3959,The Italian Job,NULL,2003-06-24 00:00:00.000,1,NULL,58.5000,3,47.0000,4
139816,591,Age of Wonders: Shadow Magic,NULL,2003-07-25 00:00:00.000,2,NULL,89.0000,1,74.3117,15
139876,3383,Harvest Moon: Friends of Mineral Town,NULL,2003-04-18 00:00:00.000,8,NULL,NULL,NULL,79.8744,21
140212,49216,Superman: Countdown to Apokolips,NULL,2003-04-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140214,4164,Sphinx and the Cursed Mummy,NULL,2003-11-10 00:00:00.000,2,NULL,70.5000,4,79.7918,10
140230,3923,Frogger's Adventures: The Rescue,NULL,2003-10-21 00:00:00.000,NULL,NULL,77.0000,2,42.0000,1
140299,10391,Second Life,NULL,2003-06-23 00:00:00.000,3,NULL,NULL,NULL,52.9348,8
140345,5947,NASCAR Thunder 2004,NULL,2003-09-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140554,20267,NBA ShootOut 2004,NULL,2003-10-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140634,3261,Spy Muppets: License to Croak,NULL,2003-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140809,165845,Cement Mixer Simulator 2003,NULL,2003-03-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140820,4202,Tonka: Rescue Patrol,NULL,2003-11-18 00:00:00.000,NULL,NULL,NULL,NULL,43.0000,1
140822,50406,Heaven & Hell,NULL,2003-09-15 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
140884,4049,Nintendo Puzzle Collection,NULL,2003-02-07 00:00:00.000,NULL,NULL,NULL,NULL,80.0000,0
140893,187,Indiana Jones and the Emperor's Tomb,NULL,2003-02-24 00:00:00.000,13,NULL,59.3333,6,74.4774,30
140894,3740,Putt-Putt: Pep's Birthday Surprise,NULL,2003-09-30 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,0
140916,4229,Viewtiful Joe,NULL,2003-06-26 00:00:00.000,12,NULL,90.0000,1,78.5948,41
140951,8928,UFO: Aftermath,NULL,2003-10-24 00:00:00.000,1,NULL,80.0000,1,50.0000,4
140988,6526,Onimusha Tactics,NULL,2003-07-25 00:00:00.000,1,NULL,60.0000,1,NULL,NULL
140993,73774,Hidden & Dangerous Deluxe,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141013,71647,Paradise Cracked,"For many years the world had suffered from overpopulation and ecological destruction, until the leading scientists created CyberBrain - a supercomputer that solved all the global problems and turned the overpopulated and polluted Earth into Paradise. You are a young hacker. Once, while in cyberspace you managed to break into a secured area and came across a series of strange data packets. You hurriedly copied these to disk, not even having the time to read their contents. Only a few minutes later you hear a police siren, followed by banging on the door and demands to open up...",2003-09-30 00:00:00.000,1,1,NULL,NULL,NULL,NULL
